processed_index,scan_index,timestamp,original_x,original_y,original_theta,optimized_x,optimized_y,optimized_theta
231,693,1773837414.299847,0.8494582792124004,0.0003411272478145575,0.428733841999933,0.4815017694270993,1.5132973755564887,-0.016389609804032618
232,696,1773837414.534979,0.9007790838057439,0.005468500474953372,0.4289016253915261,0.5295625969972879,1.4951575729573268,-0.016092208460080748
233,699,1773837414.769446,1.2635299685537758,0.18519136259088184,0.4026374487117532,0.9329480204875468,1.499219678948427,-0.041430468487619214
234,702,1773837415.004819,1.3670923713190595,0.23189230506398156,0.3829658120408052,1.0460557049360233,1.4961635552045376,-0.060669526926081734
235,705,1773837415.240654,1.401440902029543,0.2286771628944633,0.3771933625192307,1.0752327172903409,1.4777937636092497,-0.06600939821517061
236,708,1773837415.477573,1.510117388100283,0.2812203056052483,0.377466342706034,1.195474423633231,1.4779857372801952,-0.06530383979588195
237,711,1773837415.71262,1.7811937762659147,0.3996866365157405,0.3746692228147855,1.48976617310332,1.4668758749251545,-0.06639826863180275
238,714,1773837415.949046,1.8667801023447166,0.4307224797825372,0.3787081712665129,1.5799411983916325,1.4575959714956974,-0.06165898017959124
239,717,1773837416.184973,1.9229955431874421,0.45387861204354885,0.37918600166352034,1.640195654093126,1.45381430484275,-0.06048080978209996
240,720,1773837416.421064,2.0469760019787038,0.5095042749717423,0.374877085478843,1.7755933234316172,1.4507086206658983,-0.06408938596629327
241,723,1773837416.656295,2.0228182471567044,0.48955555567977505,0.3813697390628978,1.7447746784313605,1.4419224216281392,-0.056735784793030396
242,726,1773837416.892848,2.057552127393594,0.5143205919841106,0.38280720558813086,1.7862530116695705,1.4486540975075715,-0.05443737067858914
243,729,1773837417.128374,2.3687389739226985,0.6416164547813721,0.3969198376249509,2.121598144674732,1.4315336457848766,-0.039463791052560954
244,732,1773837417.363961,2.4679736705840565,0.702700093087816,0.3861554955729262,2.2366437384455757,1.4437262123771368,-0.04876259097853148
245,735,1773837417.599899,2.6054821109389477,0.7591990122560542,0.3786747448524661,2.3844526844620044,1.4360229145676753,-0.054777799572937325
246,738,1773837417.835093,2.740125465136604,0.8217316942602261,0.38468657793720834,2.5322042430547427,1.435067839392003,-0.04713792712095874
247,741,1773837418.070103,2.824455215437686,0.855336355203618,0.3783417422602937,2.622153226129829,1.4292882541674141,-0.05185472343063707
