keyframe_id,processed_index,scan_index,timestamp,original_x,original_y,original_theta,optimized_x,optimized_y,optimized_theta,correction_dx,correction_dy,correction_dtheta
67,154,462,1773837396.155197,0.2566224090731401,-6.7683274908755955,3.0374522104281754,-2.665616490767599,-4.290057871811393,2.6477603387181974,-0.3316882634749976,2.068313862715275,-0.389691871709978
68,156,468,1773837396.627226,-0.04063976941400088,-6.664343927112521,2.9007941934221297,-2.9024885517718446,-4.082950625838644,2.5120975246996533,-0.33920976891982724,2.0688567062451737,-0.38869666872247643
69,158,474,1773837397.098958,-0.29306797334966567,-6.541803077622392,2.7823646911837434,-3.0910461927023074,-3.87589614051837,2.3942170923293964,-0.34387364252657626,2.068354806653532,-0.38814759885434696
70,160,480,1773837397.570114,-0.5435824017833627,-6.383540548844234,2.652367803228976,-3.2644274406921143,-3.6366043587085786,2.264313391076718,-0.3458055729075378,2.0666156229471175,-0.3880544121522579
71,162,486,1773837398.041459,-0.7663030212659243,-6.1672974550626005,2.5044295847068376,-3.390164756412814,-3.3541759177573995,2.1160360820057083,-0.345368769473811,2.0635722876821117,-0.3883935027011295
72,164,492,1773837398.511865,-0.9547586261511142,-5.931412119802028,2.367755311101713,-3.4766541472301244,-3.066502302794714,1.978638166683549,-0.34305918747624453,2.05929484470824,-0.38911714441816414
73,166,498,1773837398.981958,-1.1204013918126783,-5.695901578759533,2.203044733631634,-3.5419686234847134,-2.787768511765347,1.8128561341380773,-0.33927024691820407,2.0538548918493293,-0.39018859949355655
74,168,504,1773837399.454728,-1.2255558774696886,-5.439249318258325,2.0839413253620402,-3.542998912918228,-2.5124212436497824,1.6924228109022053,-0.3346034751692333,2.047580847359123,-0.391518514459835
75,170,510,1773837399.928783,-1.2919587537973671,-5.164217985467436,1.961196412516013,-3.5008277230515947,-2.2348736949795844,1.5681453930408145,-0.32944787202364045,2.040714529280664,-0.3930510194751986
76,172,516,1773837400.40214,-1.3375238073047129,-4.907833350704417,1.8550883518432393,-3.446121173896759,-1.982599103048945,1.4603426407386078,-0.3240379599808283,2.0334181452678264,-0.3947457111046316
77,174,522,1773837400.874322,-1.3722185084289036,-4.642218687914888,1.77390331712122,-3.3773997843765713,-1.7260802223930696,1.3773155560514507,-0.31852214143109103,2.025778723088407,-0.39658776106976923
78,175,525,1773837401.110615,-1.3731499369847535,-4.433895480719715,1.7593219953320927,-3.299189726236535,-1.5355775415503172,1.360819184426817,-0.31311176428510157,2.0180555695819953,-0.3985028109052757
79,177,531,1773837401.584574,-1.4165922563239388,-4.170854719058443,1.7026947007938174,-3.238558465472792,-1.278301741568522,1.3021179278494548,-0.3076861877916097,2.00997294283498,-0.40057677294436256
80,179,537,1773837402.056173,-1.4495202707591148,-3.8743771339417767,1.7000090355200064,-3.154668960923513,-0.9944653601457182,1.2972057744316998,-0.3024088568540759,2.001618665726434,-0.40280326108830655
